CASEID,ehg3_01b,ehg3_02b,ehg3_03b,ehg3_04b,ehg3_05b,eop_200,eop_210,eop_220,eop_230,eop_240,famincg2,ttlincg2
16016, 5,6,6,6,6, 4,6,6,3,6,5,4
16017, 1,6,6,6,6, 4,6,6,7,6,2,1
16018, 2,1,6,6,6, 2,1,6,6,6,4,2
16019, 1,6,6,6,6, 1,6,6,6,6,2,1
16020, 2,1,6,6,6, 2,1,6,6,6,4,1
16021, 2,1,6,6,6, 2,1,6,6,6,2,1
16022, 7,6,6,6,3,96,6,6,6,6,3,2
16023, 4,6,6,4,6,96,6,6,6,6,2,2
16024, 4,6,6,4,6, 4,6,6,4,6,5,2
16025, 3,6,2,6,6, 3,6,2,6,6,5,1
16026, 7,6,6,6,4, 6,6,6,6,6,6,2
16027, 7,6,6,6,3,96,6,6,6,6,3,3
16028, 5,6,6,6,6, 6,6,6,6,6,6,2
16029, 5,6,6,6,6, 2,1,6,6,6,6,6
16030, 6,6,6,6,6,96,6,6,6,6,4,4
16031, 2,1,6,6,6, 2,1,6,6,6,4,1
16032, 6,6,6,6,6, 6,6,6,6,6,6,3
16033, 7,6,6,6,2, 7,6,6,6,2,5,1
16034, 6,6,6,6,6, 2,1,6,6,6,4,1
16035, 7,6,6,6,4, 7,6,6,6,3,6,4
16036, 2,1,6,6,6, 5,6,6,6,6,1,1
16037, 4,6,6,3,6,97,6,6,6,6,2,2
16038, 6,6,6,6,6, 6,6,6,6,6,3,2
16039, 1,6,6,6,6,96,6,6,6,6,4,1
16040, 6,6,6,6,6, 2,1,6,6,6,2,2
16041, 4,6,6,3,6,96,6,6,6,6,1,1
16042, 4,6,6,3,6, 3,6,1,6,6,4,4
16043, 4,6,6,4,6, 4,6,6,3,6,4,1
16044, 2,1,6,6,6,96,6,6,6,6,1,1
16045, 4,6,6,4,6, 4,6,6,3,6,4,4
16046, 1,6,6,6,6,96,6,6,6,6,5,1
16047, 1,6,6,6,6, 2,1,6,6,6,2,1
16048, 3,6,1,6,6, 3,6,1,6,6,4,3
16049, 6,6,6,6,6, 7,6,6,6,3,6,6
16050, 2,1,6,6,6, 2,1,6,6,6,4,4
16051, 7,6,6,6,3,96,6,6,6,6,2,2
16052, 4,6,6,3,6, 3,6,2,6,6,5,3
16053, 6,6,6,6,6, 6,6,6,6,6,4,1
16054, 3,6,1,6,6, 2,1,6,6,6,1,1
16055, 3,6,1,6,6, 1,6,6,6,6,3,2
16056, 4,6,6,3,6, 4,6,6,3,6,3,1
16057, 6,6,6,6,6, 2,1,6,6,6,5,2
16058, 2,1,6,6,6, 2,1,6,6,6,1,1
16059, 1,6,6,6,6,96,6,6,6,6,1,1
16060, 2,1,6,6,6,96,6,6,6,6,1,1
16061, 2,1,6,6,6, 6,6,6,6,6,6,3
16062, 1,6,6,6,6,96,6,6,6,6,1,1
16063, 6,6,6,6,6, 2,1,6,6,6,4,3
16064, 3,6,2,6,6,96,6,6,6,6,1,1
16065, 7,6,6,6,3, 7,6,6,6,3,6,4
16066, 7,6,6,6,3, 2,1,6,6,6,2,1
16067, 1,6,6,6,6,96,6,6,6,6,2,2
16068, 4,6,6,4,6, 4,6,6,4,6,4,2
16069, 7,6,6,6,3,96,6,6,6,6,2,2
16070, 4,6,6,3,6, 4,6,6,3,6,5,4
16071, 6,6,6,6,6,96,6,6,6,6,4,4
16072, 2,2,6,6,6, 2,2,6,6,6,2,2
16073, 6,6,6,6,6,96,6,6,6,6,4,2
16074, 2,1,6,6,6, 2,1,6,6,6,5,3
16075, 2,1,6,6,6,96,6,6,6,6,3,3
16076, 6,6,6,6,6, 4,6,6,3,6,5,4
16077, 3,6,2,6,6, 5,6,6,6,6,5,2
16078, 2,1,6,6,6,96,6,6,6,6,5,1
16079, 6,6,6,6,6,96,6,6,6,6,4,4
16080, 4,6,6,2,6,96,6,6,6,6,6,3
16081, 4,6,6,4,6, 4,6,6,4,6,6,4
16082, 6,6,6,6,6, 6,6,6,6,6,6,2
16083, 1,6,6,6,6,96,6,6,6,6,2,2
16084, 6,6,6,6,6, 6,6,6,6,6,6,6
16085, 3,6,1,6,6,97,6,6,6,6,3,1
16086, 6,6,6,6,6,96,6,6,6,6,3,3
16087, 1,6,6,6,6,96,6,6,6,6,2,1
16088, 4,6,6,3,6,96,6,6,6,6,2,2
16089, 6,6,6,6,6, 6,6,6,6,6,6,5
16090, 7,6,6,6,3,96,6,6,6,6,1,1
16091, 7,6,6,6,1, 7,6,6,6,1,5,1
16092, 2,1,6,6,6,96,6,6,6,6,3,3
16093, 6,6,6,6,6, 2,1,6,6,6,5,5
16094, 2,1,6,6,6, 4,6,6,3,6,5,3
16095, 2,2,6,6,6, 6,6,6,6,6,2,1
16096, 4,6,6,3,6,96,6,6,6,6,3,3
16097, 2,1,6,6,6, 2,1,6,6,6,4,2
16098, 4,6,6,4,6,96,6,6,6,6,6,6
16099, 2,1,6,6,6, 3,6,2,6,6,2,1
16100, 7,6,6,6,4, 7,6,6,6,4,6,4
16101, 1,6,6,6,6,96,6,6,6,6,1,1
16102, 4,6,6,4,6,96,6,6,6,6,2,2
16103, 6,6,6,6,6, 2,1,6,6,6,6,4
16104, 6,6,6,6,6, 6,6,6,6,6,6,4
16105, 4,6,6,3,6,96,6,6,6,6,3,3
16106, 4,6,6,4,6, 2,1,6,6,6,2,1
16107, 2,1,6,6,6,96,6,6,6,6,2,2
16108, 4,6,6,3,6,96,6,6,6,6,4,4
16109, 6,6,6,6,6,96,6,6,6,6,6,6
16110, 2,1,6,6,6, 4,6,6,4,6,5,2
16111, 7,6,6,6,3, 7,6,6,6,1,3,3
16112, 1,6,6,6,6,96,6,6,6,6,1,1
16113, 1,6,6,6,6,96,6,6,6,6,1,1
16114, 3,6,2,6,6,97,6,6,6,6,2,2
16115, 1,6,6,6,6,97,6,6,6,6,4,2
16116, 1,6,6,6,6,96,6,6,6,6,1,1
16117, 4,6,6,4,6, 7,6,6,6,1,6,5
16118, 3,6,1,6,6, 4,6,6,3,6,5,3
16119, 6,6,6,6,6, 4,6,6,3,6,6,4
16120, 5,6,6,6,6, 2,1,6,6,6,5,3
16121, 1,6,6,6,6,96,6,6,6,6,2,2
16122, 1,6,6,6,6, 1,6,6,6,6,3,1
16123, 2,1,6,6,6, 6,6,6,6,6,4,4
16124, 6,6,6,6,6, 7,6,6,6,3,4,3
16125, 4,6,6,4,6, 2,1,6,6,6,4,4
16126, 4,6,6,3,6, 6,6,6,6,6,2,1
16127, 2,1,6,6,6, 2,1,6,6,6,6,2
16128, 2,1,6,6,6,96,6,6,6,6,1,1
16129, 6,6,6,6,6, 6,6,6,6,6,4,2
16130, 1,6,6,6,6,96,6,6,6,6,3,3
16131, 2,1,6,6,6,96,6,6,6,6,1,1
16132, 4,6,6,4,6,96,6,6,6,6,1,1
16133, 6,6,6,6,6, 7,6,6,6,3,6,5
16134, 7,6,6,6,3, 7,6,6,6,3,6,6
16135, 6,6,6,6,6,96,6,6,6,6,4,3
16136, 2,1,6,6,6, 2,1,6,6,6,5,1
16137, 2,1,6,6,6, 2,1,6,6,6,5,3
16138, 5,6,6,6,6, 5,6,6,6,6,4,4
16139, 6,6,6,6,6,96,6,6,6,6,6,6
16140, 1,6,6,6,6, 1,6,6,6,6,2,1
16141, 2,1,6,6,6,96,6,6,6,6,6,1
16142, 7,6,6,6,3, 6,6,6,6,6,6,4
16143, 6,6,6,6,6, 6,6,6,6,6,2,2
16144, 3,6,2,6,6, 7,6,6,6,3,4,1
16145, 6,6,6,6,6, 4,6,6,3,6,6,3
16146, 6,6,6,6,6, 4,6,6,4,6,4,2
16147, 4,6,6,4,6, 2,1,6,6,6,2,2
16148, 4,6,6,4,6,96,6,6,6,6,1,1
16149, 2,1,6,6,6, 7,6,6,6,3,4,1
16150, 6,6,6,6,6,96,6,6,6,6,2,2
16151, 2,1,6,6,6,96,6,6,6,6,3,3
16152, 2,1,6,6,6, 4,6,6,3,6,6,2
16153, 4,6,6,4,6,96,6,6,6,6,5,5
16154,99,6,6,6,6, 4,6,6,3,6,2,2
16155, 1,6,6,6,6,96,6,6,6,6,1,1
16156, 4,6,6,3,6,96,6,6,6,6,1,1
16157, 4,6,6,2,6, 2,1,6,6,6,6,4
16158, 4,6,6,3,6, 7,6,6,6,4,5,3
16159, 1,6,6,6,6,99,6,6,6,6,2,1
16160, 2,1,6,6,6, 1,6,6,6,6,2,1
16161, 7,6,6,6,3, 4,6,6,3,6,6,3
16162, 4,6,6,4,6, 4,6,6,4,6,6,1
16163, 2,1,6,6,6, 1,6,6,6,6,1,1
16164, 3,6,2,6,6,96,6,6,6,6,2,2
16165, 7,6,6,6,3, 5,6,6,6,6,2,1
16166, 6,6,6,6,6, 6,6,6,6,6,6,4
16167, 2,1,6,6,6,96,6,6,6,6,3,3
16168, 3,6,2,6,6, 6,6,6,6,6,5,4
16169, 2,1,6,6,6, 4,6,6,4,6,6,2
16170,99,6,6,6,3, 6,6,6,6,6,5,4
16171, 4,6,6,4,6,96,6,6,6,6,1,1
16172, 4,6,6,3,6, 4,6,6,4,6,4,1
16173, 5,6,6,6,6,96,6,6,6,6,2,2
16174, 1,6,6,6,6, 1,6,6,6,6,3,3
16175, 2,1,6,6,6,96,6,6,6,6,6,1
16176, 2,1,6,6,6,96,6,6,6,6,2,2
16177, 1,6,6,6,6, 4,6,6,4,6,2,1
16178, 7,6,6,6,3, 7,6,6,6,3,4,3
16179, 6,6,6,6,6, 4,6,6,4,6,3,2
16180, 1,6,6,6,6, 1,6,6,6,6,2,1
16181, 4,6,6,3,6, 2,1,6,6,6,4,3
16182, 6,6,6,6,6, 6,6,6,6,6,5,3
16183, 7,6,6,6,3,96,6,6,6,6,3,3
16184, 2,1,6,6,6, 2,1,6,6,6,1,1
16185, 3,6,1,6,6,96,6,6,6,6,2,2
16186, 5,6,6,6,6, 5,6,6,6,6,4,4
16187, 3,6,2,6,6, 3,6,2,6,6,5,2
16188, 7,6,6,6,1,96,6,6,6,6,2,2
16189, 6,6,6,6,6,96,6,6,6,6,3,3
16190, 4,6,6,3,6,96,6,6,6,6,4,3
16191, 6,6,6,6,6,96,6,6,6,6,6,4
16192, 3,6,2,6,6, 2,1,6,6,6,4,1
16193, 6,6,6,6,6,96,6,6,6,6,2,2
16194, 2,1,6,6,6,96,6,6,6,6,6,1
16195, 4,6,6,3,6, 7,6,6,6,3,6,1
16196, 2,2,6,6,6,96,6,6,6,6,2,2
16197, 7,6,6,6,3, 7,6,6,6,4,3,3
16198, 4,6,6,4,6, 6,6,6,6,6,6,4
16199, 6,6,6,6,6, 5,6,6,6,6,6,3
16200, 6,6,6,6,6,96,6,6,6,6,6,6
16201, 2,1,6,6,6,96,6,6,6,6,6,1
16202, 5,6,6,6,6, 2,1,6,6,6,3,2
16203, 4,6,6,4,6, 7,6,6,6,2,6,2
16204, 6,6,6,6,6, 6,6,6,6,6,3,3
16205, 3,6,2,6,6,96,6,6,6,6,6,1
16206, 3,6,2,6,6,96,6,6,6,6,1,1
16207, 4,6,6,3,6, 4,6,6,3,6,5,3
16208, 1,6,6,6,6,96,6,6,6,6,1,1
16209, 7,6,6,6,1, 7,6,6,6,2,6,4
16210, 7,6,6,6,3,96,6,6,6,6,1,1
16211, 1,6,6,6,6,96,6,6,6,6,3,3
16212, 2,1,6,6,6,96,6,6,6,6,1,1
16213, 2,1,6,6,6, 5,6,6,6,6,2,1
16214, 2,1,6,6,6, 5,6,6,6,6,3,2
16215, 3,6,1,6,6, 3,6,2,6,6,6,5
16216, 6,6,6,6,6, 2,2,6,6,6,5,1
16217, 7,6,6,6,2, 7,6,6,6,3,6,3
16218, 2,2,6,6,6, 1,6,6,6,6,2,1
16219, 7,6,6,6,4,96,6,6,6,6,1,1
16220, 6,6,6,6,6,96,6,6,6,6,1,1
16221, 4,6,6,3,6, 4,6,6,3,6,3,3
16222, 2,1,6,6,6, 2,1,6,6,6,6,5
16223, 2,1,6,6,6, 1,6,6,6,6,6,3
16224, 2,1,6,6,6,96,6,6,6,6,6,6
16225, 2,1,6,6,6,96,6,6,6,6,4,1
16226, 3,6,1,6,6, 6,6,6,6,6,5,2
16227, 4,6,6,3,6, 6,6,6,6,6,4,2
16228, 7,6,6,6,4,96,6,6,6,6,6,6
16229, 1,6,6,6,6,96,6,6,6,6,3,3
16230, 1,6,6,6,6, 7,6,6,6,3,5,1
16231,99,6,6,6,6,96,6,6,6,6,5,2
16232, 4,6,6,4,6, 3,6,7,6,6,5,3
16233, 5,6,6,6,6, 5,6,6,6,6,4,2
16234, 6,6,6,6,6, 3,6,2,6,6,6,3
16235, 1,6,6,6,6, 1,6,6,6,6,2,1
16236, 5,6,6,6,6, 5,6,6,6,6,6,5
16237, 4,6,6,3,6, 4,6,6,7,6,5,3
16238, 2,1,6,6,6, 2,1,6,6,6,3,2
16239, 4,6,6,4,6, 4,6,6,4,6,4,2
16240, 3,6,2,6,6,96,6,6,6,6,1,1
16241, 7,6,6,6,2, 7,6,6,6,2,1,1
16242, 6,6,6,6,6, 4,6,6,4,6,6,3
16243, 2,1,6,6,6, 4,6,6,3,6,4,2
16244, 6,6,6,6,6,96,6,6,6,6,6,1
16245, 7,6,6,6,1, 7,6,6,6,3,6,4
16246, 7,6,6,6,3, 4,6,6,4,6,6,6
16247, 1,6,6,6,6,96,6,6,6,6,2,2
16248, 1,6,6,6,6, 1,6,6,6,6,1,1
16249, 7,6,6,6,3,97,6,6,6,6,2,1
16250, 6,6,6,6,6, 6,6,6,6,6,2,1
16251, 4,6,6,4,6,96,6,6,6,6,4,4
16252, 6,6,6,6,6, 6,6,6,6,6,3,2
16253, 4,6,6,3,6,96,6,6,6,6,2,2
16254, 6,6,6,6,6, 4,6,6,4,6,4,4
16255, 6,6,6,6,6, 6,6,6,6,6,1,1
16256, 1,6,6,6,6,96,6,6,6,6,6,1
16257, 6,6,6,6,6, 7,6,6,6,4,2,2
16258, 3,6,1,6,6, 6,6,6,6,6,3,2
16259, 2,1,6,6,6,96,6,6,6,6,2,2
16260, 3,6,1,6,6, 6,6,6,6,6,2,2
16261, 2,1,6,6,6,96,6,6,6,6,6,1
16262, 1,6,6,6,6,97,6,6,6,6,4,1
16263, 1,6,6,6,6, 1,6,6,6,6,2,1
16264, 3,6,2,6,6,96,6,6,6,6,2,2
16265, 4,6,6,3,6,96,6,6,6,6,4,4
16266, 4,6,6,4,6, 6,6,6,6,6,4,1
16267, 6,6,6,6,6, 7,6,6,6,3,6,5
16268, 4,6,6,3,6,96,6,6,6,6,2,2
16269, 4,6,6,7,6,96,6,6,6,6,2,2
16270, 1,6,6,6,6,96,6,6,6,6,1,1
16271, 6,6,6,6,6, 4,6,6,3,6,1,1
16272, 6,6,6,6,6,96,6,6,6,6,3,3
16273, 4,6,6,4,6,96,6,6,6,6,2,2
16274, 2,1,6,6,6, 2,1,6,6,6,6,2
16275, 4,6,6,3,6, 4,6,6,3,6,3,3
16276, 2,2,6,6,6,96,6,6,6,6,2,2
16277, 2,1,6,6,6, 1,6,6,6,6,2,2
16278, 6,6,6,6,6, 2,1,6,6,6,4,1
16279, 4,6,6,4,6, 2,2,6,6,6,3,2
16280, 4,6,6,2,6, 4,6,6,3,6,6,3
16281, 2,1,6,6,6,96,6,6,6,6,6,1
16282, 6,6,6,6,6, 7,6,6,6,3,6,3
16283, 2,1,6,6,6, 2,1,6,6,6,2,2
16284, 2,1,6,6,6, 2,1,6,6,6,2,2
16285, 3,6,1,6,6, 1,6,6,6,6,4,3
16286,99,6,6,6,3, 2,1,6,6,6,6,3
16287, 1,6,6,6,6, 4,6,6,3,6,3,1
16288, 3,6,2,6,6, 4,6,6,3,6,6,3
16289, 7,6,6,6,3, 7,6,6,6,3,6,6
16290, 4,6,6,4,6, 6,6,6,6,6,6,4
16291, 7,6,6,6,3, 4,6,6,3,6,6,5
16292, 6,6,6,6,6, 5,6,6,6,6,4,4
16293, 1,6,6,6,6,96,6,6,6,6,1,1
16294, 4,6,6,3,6, 6,6,6,6,6,5,2
16295, 6,6,6,6,6,96,6,6,6,6,4,4
16296, 2,1,6,6,6, 4,6,6,3,6,6,3
16297, 4,6,6,2,6, 5,6,6,6,6,2,2
16298, 2,2,6,6,6,96,6,6,6,6,6,1
16299, 6,6,6,6,6, 2,1,6,6,6,4,3
16300,99,6,6,6,6,98,6,6,6,6,4,2
16301, 6,6,6,6,6, 6,6,6,6,6,2,2
16302, 1,6,6,6,6, 2,1,6,6,6,2,1
16303, 4,6,6,4,6, 4,6,6,3,6,2,1
16304, 6,6,6,6,6, 6,6,6,6,6,4,2
16305,99,6,6,6,6,96,6,6,6,6,2,2
16306, 2,1,6,6,6,96,6,6,6,6,1,1
16307, 6,6,6,6,6, 4,6,6,4,6,6,3
16308, 7,6,6,6,3, 6,6,6,6,6,6,3
16309, 1,6,6,6,6,96,6,6,6,6,1,1
16310, 6,6,6,6,6, 4,6,6,4,6,6,4
16311, 4,6,6,3,6, 6,6,6,6,6,4,2
16312, 3,6,2,6,6,96,6,6,6,6,3,3
16313, 2,1,6,6,6,96,6,6,6,6,1,1
16314, 1,6,6,6,6,96,6,6,6,6,1,1
16315, 4,6,6,3,6,96,6,6,6,6,2,2
16316, 6,6,6,6,6, 7,6,6,6,3,5,3
16317, 7,6,6,6,3,96,6,6,6,6,3,3
16318, 4,6,6,3,6,96,6,6,6,6,3,3
16319, 6,6,6,6,6, 6,6,6,6,6,6,6
16320, 1,6,6,6,6,96,6,6,6,6,1,1
16321, 6,6,6,6,6, 2,1,6,6,6,4,2
16322, 4,6,6,3,6, 2,1,6,6,6,5,1
16323, 1,6,6,6,6, 4,6,6,3,6,2,2
16324, 6,6,6,6,6, 6,6,6,6,6,6,6
16325, 4,6,6,4,6, 6,6,6,6,6,6,4
16326, 6,6,6,6,6, 4,6,6,3,6,6,6
16327, 4,6,6,2,6, 3,6,1,6,6,2,2
16328, 6,6,6,6,6, 4,6,6,4,6,3,1
16329, 6,6,6,6,6, 2,1,6,6,6,2,2
16330, 2,1,6,6,6, 1,6,6,6,6,2,2
16331, 6,6,6,6,6,96,6,6,6,6,5,4
16332, 4,6,6,3,6, 4,6,6,3,6,4,2
16333, 2,1,6,6,6,96,6,6,6,6,4,2
16334, 6,6,6,6,6,96,6,6,6,6,6,6
16335, 3,6,2,6,6, 2,1,6,6,6,3,2
16336, 2,1,6,6,6,96,6,6,6,6,2,2
16337, 6,6,6,6,6, 6,6,6,6,6,4,2
16338, 2,1,6,6,6,96,6,6,6,6,2,2
16339, 2,1,6,6,6, 7,6,6,6,3,6,4
16340, 7,6,6,6,3,96,6,6,6,6,6,6
16341, 6,6,6,6,6,96,6,6,6,6,4,4
16342, 5,6,6,6,6, 6,6,6,6,6,6,5
16343, 6,6,6,6,6, 6,6,6,6,6,5,4
16344, 4,6,6,4,6, 4,6,6,4,6,3,1
16345, 4,6,6,4,6, 1,6,6,6,6,2,1
16346, 7,6,6,6,3, 6,6,6,6,6,2,1
16347, 2,1,6,6,6, 2,1,6,6,6,4,2
16348, 4,6,6,2,6, 2,1,6,6,6,3,2
16349, 3,6,1,6,6, 4,6,6,3,6,3,2
16350, 6,6,6,6,6, 7,6,6,6,3,6,5
16351, 7,6,6,6,3, 7,6,6,6,3,6,6
16352, 2,1,6,6,6, 2,1,6,6,6,4,3
16353, 5,6,6,6,6, 4,6,6,3,6,5,3
16354, 7,6,6,6,3,96,6,6,6,6,3,3
16355, 2,1,6,6,6, 2,1,6,6,6,6,4
16356, 6,6,6,6,6, 3,6,7,6,6,6,3
16357, 7,6,6,6,3, 2,1,6,6,6,6,5
16358, 2,1,6,6,6,96,6,6,6,6,3,3
16359, 1,6,6,6,6,96,6,6,6,6,2,2
16360, 4,6,6,4,6,96,6,6,6,6,3,3
16361, 4,6,6,3,6, 4,6,6,3,6,3,2
16362,99,6,6,6,6, 3,6,2,6,6,2,1
16363, 4,6,6,3,6,96,6,6,6,6,6,1
16364, 4,6,6,2,6,96,6,6,6,6,5,5
16365, 4,6,6,4,6, 7,6,6,6,3,6,3
16366, 4,6,6,2,6,96,6,6,6,6,2,2
16367, 6,6,6,6,6,96,6,6,6,6,3,3
16368, 4,6,6,3,6, 2,1,6,6,6,5,2
16369, 2,2,6,6,6,96,6,6,6,6,2,2
16370, 6,6,6,6,6, 6,6,6,6,6,6,4
16371, 1,6,6,6,6, 1,6,6,6,6,3,2
16372, 5,6,6,6,6, 3,6,2,6,6,6,6
16373, 7,6,6,6,1, 6,6,6,6,6,3,2
16374, 2,1,6,6,6, 1,6,6,6,6,3,1
16375, 7,6,6,6,3, 7,6,6,6,3,6,3
16376, 6,6,6,6,6, 6,6,6,6,6,3,3
16377, 3,6,1,6,6, 2,1,6,6,6,2,1
16378, 1,6,6,6,6,96,6,6,6,6,1,1
16379, 2,1,6,6,6,96,6,6,6,6,3,2
16380, 5,6,6,6,6,96,6,6,6,6,2,2
16381, 4,6,6,4,6, 4,6,6,4,6,6,3
16382, 3,6,2,6,6,96,6,6,6,6,2,2
16383, 6,6,6,6,6,96,6,6,6,6,3,3
16384, 2,1,6,6,6, 4,6,6,3,6,4,2
16385, 2,1,6,6,6, 2,1,6,6,6,3,1
16386, 1,6,6,6,6, 1,6,6,6,6,3,1
16387, 2,1,6,6,6, 2,2,6,6,6,3,1
16388, 3,6,2,6,6, 2,1,6,6,6,6,2
16389, 1,6,6,6,6, 4,6,6,4,6,6,6
16390, 6,6,6,6,6, 6,6,6,6,6,6,5
16391, 6,6,6,6,6,96,6,6,6,6,2,2
16392, 2,1,6,6,6,96,6,6,6,6,2,1
16393, 3,6,1,6,6, 2,1,6,6,6,3,2
16394, 4,6,6,3,6,97,6,6,6,6,2,1
16395, 6,6,6,6,6, 3,6,1,6,6,6,2
16396, 4,6,6,3,6,96,6,6,6,6,3,3
16397, 2,1,6,6,6, 6,6,6,6,6,2,2
16398, 6,6,6,6,6,96,6,6,6,6,4,4
16399, 4,6,6,4,6,96,6,6,6,6,2,2
16400, 6,6,6,6,6, 6,6,6,6,6,6,2
16401, 1,6,6,6,6, 1,6,6,6,6,6,2
16402, 6,6,6,6,6, 3,6,1,6,6,6,4
16403, 7,6,6,6,3, 6,6,6,6,6,6,4
16404, 2,1,6,6,6, 6,6,6,6,6,2,1
16405, 4,6,6,3,6, 6,6,6,6,6,4,1
16406, 2,1,6,6,6, 2,1,6,6,6,3,3
16407, 2,2,6,6,6,96,6,6,6,6,2,2
16408, 1,6,6,6,6, 2,7,6,6,6,5,2
16409, 6,6,6,6,6, 6,6,6,6,6,6,6
16410, 2,1,6,6,6,97,6,6,6,6,4,1
16411, 2,2,6,6,6,96,6,6,6,6,1,1
16412, 7,6,6,6,3, 6,6,6,6,6,6,1
16413, 7,6,6,6,1, 2,1,6,6,6,3,2
16414, 6,6,6,6,6, 6,6,6,6,6,6,1
16415, 6,6,6,6,6, 6,6,6,6,6,6,3
16416, 4,6,6,3,6,96,6,6,6,6,1,1
16417, 4,6,6,4,6,96,6,6,6,6,5,5
16418, 7,6,6,6,3, 7,6,6,6,3,6,6
16419, 2,2,6,6,6,97,6,6,6,6,3,1
16420, 2,1,6,6,6, 1,6,6,6,6,3,2
16421, 6,6,6,6,6, 6,6,6,6,6,3,2
16422, 2,1,6,6,6,96,6,6,6,6,1,1
16423, 2,1,6,6,6, 4,6,6,4,6,6,2
16424, 2,1,6,6,6,96,6,6,6,6,2,2
16425, 3,6,1,6,6, 4,6,6,3,6,3,1
16426, 3,6,2,6,6, 1,6,6,6,6,3,2
16427, 4,6,6,4,6, 2,1,6,6,6,5,2
16428, 4,6,6,4,6,96,6,6,6,6,3,3
16429, 6,6,6,6,6, 5,6,6,6,6,3,1
16430, 7,6,6,6,4, 7,6,6,6,4,4,4
16431, 7,6,6,6,3,96,6,6,6,6,2,2
16432, 4,6,6,3,6,96,6,6,6,6,1,1
16433, 7,6,6,6,3, 6,6,6,6,6,5,2
16434, 1,6,6,6,6,96,6,6,6,6,1,1
16435, 6,6,6,6,6, 2,1,6,6,6,2,2
16436, 6,6,6,6,6, 6,6,6,6,6,4,2
16437, 6,6,6,6,6, 4,6,6,3,6,6,4
16438, 4,6,6,2,6,96,6,6,6,6,2,2
16439, 7,6,6,6,4, 2,1,6,6,6,6,6
16440, 2,1,6,6,6, 7,6,6,6,3,2,1
16441, 2,1,6,6,6,96,6,6,6,6,6,2
16442, 7,6,6,6,3, 6,6,6,6,6,5,1
16443, 7,6,6,6,1, 6,6,6,6,6,1,1
16444, 4,6,6,2,6,96,6,6,6,6,2,2
16445, 4,6,6,4,6, 2,1,6,6,6,1,1
16446, 6,6,6,6,6, 6,6,6,6,6,6,2
16447, 2,1,6,6,6,96,6,6,6,6,6,2
16448, 1,6,6,6,6, 1,6,6,6,6,1,1
16449, 4,6,6,3,6, 4,6,6,4,6,4,2
16450, 6,6,6,6,6, 2,1,6,6,6,3,1
16451, 6,6,6,6,6, 4,6,6,4,6,3,2
16452, 7,6,6,6,1, 7,6,6,6,3,6,3
16453, 5,6,6,6,6, 3,6,1,6,6,4,1
16454, 2,1,6,6,6,96,6,6,6,6,1,1
16455, 7,6,6,6,3, 4,6,6,3,6,3,2
16456, 1,6,6,6,6,96,6,6,6,6,1,1
16457, 4,6,6,4,6, 2,1,6,6,6,4,4
16458, 3,6,2,6,6,96,6,6,6,6,3,3
16459, 2,1,6,6,6, 4,6,6,4,6,3,2
16460, 6,6,6,6,6, 6,6,6,6,6,6,4
16461, 4,6,6,2,6, 2,1,6,6,6,3,1
16462, 2,1,6,6,6, 2,1,6,6,6,2,1
16463,99,6,6,6,6, 6,6,6,6,6,1,1
16464, 6,6,6,6,6,96,6,6,6,6,6,1
16465, 2,2,6,6,6, 2,2,6,6,6,4,1
16466, 4,6,6,3,6,96,6,6,6,6,6,6
16467, 6,6,6,6,6,96,6,6,6,6,4,4
16468, 6,6,6,6,6, 7,6,6,6,4,6,5
16469, 2,1,6,6,6, 4,6,6,3,6,6,4
16470, 6,6,6,6,6, 2,1,6,6,6,3,1
16471, 3,6,2,6,6,96,6,6,6,6,6,1
16472,97,6,6,6,6,96,6,6,6,6,2,2
16473, 7,6,6,6,4, 7,6,6,6,4,6,6
16474, 2,1,6,6,6,96,6,6,6,6,4,4
16475, 2,1,6,6,6, 4,6,6,7,6,5,3
16476, 4,6,6,4,6,96,6,6,6,6,1,1
16477, 4,6,6,2,6, 3,6,7,6,6,4,1
16478, 6,6,6,6,6,96,6,6,6,6,1,1
16479, 2,1,6,6,6, 6,6,6,6,6,5,2
16480, 1,6,6,6,6,96,6,6,6,6,6,1
16481, 4,6,6,3,6, 2,1,6,6,6,4,1
16482, 6,6,6,6,6,96,6,6,6,6,4,2
16483, 1,6,6,6,6, 1,6,6,6,6,6,4
16484, 5,6,6,6,6, 6,6,6,6,6,5,3
16485, 7,6,6,6,1, 7,6,6,6,3,6,5
16486, 4,6,6,3,6,96,6,6,6,6,4,4
16487, 7,6,6,6,3, 6,6,6,6,6,3,2
16488, 4,6,6,2,6, 6,6,6,6,6,3,2
16489, 4,6,6,2,6, 1,6,6,6,6,5,2
16490, 2,1,6,6,6,96,6,6,6,6,2,2
16491, 1,6,6,6,6,96,6,6,6,6,1,1
16492, 6,6,6,6,6, 6,6,6,6,6,2,2
16493, 5,6,6,6,6,96,6,6,6,6,2,2
16494, 1,6,6,6,6,96,6,6,6,6,1,1
16495, 4,6,6,4,6, 7,6,6,6,3,2,1
16496, 6,6,6,6,6,96,6,6,6,6,1,1
16497, 7,6,6,6,3, 7,6,6,6,3,6,3
16498, 6,6,6,6,6, 7,6,6,6,3,6,5
16499, 7,6,6,6,3, 7,6,6,6,3,6,5
16500, 2,1,6,6,6,96,6,6,6,6,2,2
16501, 1,6,6,6,6, 1,6,6,6,6,2,1
