CASEID,ehg3_01b,ehg3_02b,ehg3_03b,ehg3_04b,ehg3_05b,eop_200,eop_210,eop_220,eop_230,eop_240
11559, 3,6,2,6,6,96,6,6,6,6
11560, 6,6,6,6,6, 2,1,6,6,6
11561, 6,6,6,6,6, 4,6,6,4,6
11562, 2,2,6,6,6,96,6,6,6,6
11563, 6,6,6,6,6,96,6,6,6,6
11564, 1,6,6,6,6,96,6,6,6,6
11565, 1,6,6,6,6,96,6,6,6,6
11566, 7,6,6,6,3,96,6,6,6,6
11567, 7,6,6,6,3, 4,6,6,4,6
11568, 1,6,6,6,6,96,6,6,6,6
11569, 4,6,6,4,6, 4,6,6,3,6
11570, 6,6,6,6,6, 6,6,6,6,6
11571, 3,6,2,6,6, 6,6,6,6,6
11572, 1,6,6,6,6,96,6,6,6,6
11573, 2,2,6,6,6,96,6,6,6,6
11574, 6,6,6,6,6, 6,6,6,6,6
11575, 2,1,6,6,6,96,6,6,6,6
11576, 4,6,6,2,6, 2,1,6,6,6
11577, 4,6,6,4,6, 6,6,6,6,6
11578, 6,6,6,6,6, 6,6,6,6,6
11579, 2,1,6,6,6, 4,6,6,7,6
11580, 2,1,6,6,6, 2,1,6,6,6
11581, 7,6,6,6,3, 3,6,1,6,6
11582, 2,1,6,6,6, 2,1,6,6,6
11583, 7,6,6,6,3, 7,6,6,6,3
11584, 4,6,6,4,6, 6,6,6,6,6
11585, 4,6,6,2,6, 4,6,6,7,6
11586,99,6,6,6,6,99,6,6,6,6
11587, 2,2,6,6,6, 4,6,6,3,6
11588, 4,6,6,3,6, 3,6,2,6,6
11589, 7,6,6,6,4,96,6,6,6,6
11590, 6,6,6,6,6,96,6,6,6,6
11591, 6,6,6,6,6, 2,1,6,6,6
11592, 4,6,6,4,6,96,6,6,6,6
11593, 7,6,6,6,1, 5,6,6,6,6
11594, 5,6,6,6,6, 7,6,6,6,2
11595, 1,6,6,6,6,96,6,6,6,6
11596, 4,6,6,3,6, 2,1,6,6,6
11597, 1,6,6,6,6,96,6,6,6,6
11598, 2,1,6,6,6,96,6,6,6,6
11599, 2,1,6,6,6, 2,1,6,6,6
11600, 1,6,6,6,6,96,6,6,6,6
11601, 2,1,6,6,6, 1,6,6,6,6
11602, 6,6,6,6,6,96,6,6,6,6
11603, 4,6,6,3,6, 6,6,6,6,6
11604, 1,6,6,6,6, 2,1,6,6,6
11605, 1,6,6,6,6,96,6,6,6,6
11606, 7,6,6,6,3, 6,6,6,6,6
11607, 6,6,6,6,6, 7,6,6,6,3
11608, 7,6,6,6,3, 7,6,6,6,3
11609, 4,6,6,3,6, 4,6,6,4,6
11610, 2,1,6,6,6, 2,1,6,6,6
11611, 4,6,6,3,6, 2,1,6,6,6
11612, 2,2,6,6,6,96,6,6,6,6
11613, 2,1,6,6,6, 1,6,6,6,6
11614, 3,6,1,6,6, 4,6,6,3,6
11615, 3,6,1,6,6,96,6,6,6,6
11616, 4,6,6,2,6, 2,1,6,6,6
11617, 6,6,6,6,6, 2,1,6,6,6
11618, 4,6,6,2,6, 4,6,6,3,6
11619, 7,6,6,6,3,96,6,6,6,6
11620, 2,1,6,6,6, 2,1,6,6,6
11621, 2,1,6,6,6,96,6,6,6,6
11622, 2,1,6,6,6, 2,1,6,6,6
11623, 3,6,1,6,6, 3,6,2,6,6
11624, 6,6,6,6,6, 7,6,6,6,4
11625, 4,6,6,3,6,96,6,6,6,6
11626, 7,6,6,6,3, 7,6,6,6,3
11627, 2,1,6,6,6,96,6,6,6,6
11628, 4,6,6,3,6, 1,6,6,6,6
11629, 4,6,6,3,6,97,6,6,6,6
11630, 6,6,6,6,6, 6,6,6,6,6
11631, 6,6,6,6,6, 4,6,6,3,6
11632, 4,6,6,3,6, 4,6,6,2,6
11633,99,6,6,6,6,96,6,6,6,6
11634, 2,2,6,6,6, 2,1,6,6,6
11635, 6,6,6,6,6, 7,6,6,6,4
11636, 2,1,6,6,6,96,6,6,6,6
11637, 2,1,6,6,6, 7,6,6,6,4
11638, 2,1,6,6,6, 2,1,6,6,6
11639, 4,6,6,3,6,96,6,6,6,6
11640,99,6,1,6,6, 6,6,6,6,6
11641, 1,6,6,6,6,96,6,6,6,6
11642, 6,6,6,6,6, 6,6,6,6,6
11643, 4,6,6,1,6,97,6,6,6,6
11644, 2,1,6,6,6,96,6,6,6,6
11645, 3,6,1,6,6, 2,1,6,6,6
11646, 5,6,6,6,6, 1,6,6,6,6
11647, 4,6,6,3,6, 7,6,6,6,1
11648, 2,1,6,6,6, 4,6,6,4,6
11649, 3,6,1,6,6,96,6,6,6,6
11650, 6,6,6,6,6, 6,6,6,6,6
11651, 1,6,6,6,6,96,6,6,6,6
11652, 1,6,6,6,6,96,6,6,6,6
11653, 6,6,6,6,6,96,6,6,6,6
11654, 4,6,6,4,6, 7,6,6,6,3
11655, 7,6,6,6,3, 4,6,6,3,6
11656, 6,6,6,6,6,96,6,6,6,6
11657, 6,6,6,6,6,96,6,6,6,6
11658, 2,1,6,6,6,96,6,6,6,6
11659, 3,6,1,6,6,96,6,6,6,6
11660, 7,6,6,6,3,96,6,6,6,6
11661, 6,6,6,6,6, 6,6,6,6,6
11662, 1,6,6,6,6,96,6,6,6,6
11663, 2,1,6,6,6, 1,6,6,6,6
11664, 6,6,6,6,6, 7,6,6,6,3
11665, 3,6,2,6,6, 1,6,6,6,6
11666, 6,6,6,6,6, 6,6,6,6,6
11667, 6,6,6,6,6,96,6,6,6,6
11668, 6,6,6,6,6, 6,6,6,6,6
11669, 4,6,6,3,6,96,6,6,6,6
11670, 2,1,6,6,6, 3,6,1,6,6
11671, 2,1,6,6,6,96,6,6,6,6
11672, 1,6,6,6,6,96,6,6,6,6
11673, 4,6,6,2,6, 2,1,6,6,6
11674, 4,6,6,4,6, 7,6,6,6,3
11675, 2,1,6,6,6,96,6,6,6,6
11676, 3,6,1,6,6, 3,6,1,6,6
11677, 7,6,6,6,3, 4,6,6,3,6
11678, 4,6,6,2,6, 1,6,6,6,6
11679, 2,1,6,6,6, 2,1,6,6,6
11680, 3,6,1,6,6,96,6,6,6,6
11681, 2,1,6,6,6, 5,6,6,6,6
11682, 5,6,6,6,6, 4,6,6,4,6
11683, 7,6,6,6,3, 6,6,6,6,6
11684, 6,6,6,6,6,96,6,6,6,6
11685, 3,6,1,6,6,96,6,6,6,6
11686, 2,1,6,6,6, 5,6,6,6,6
11687, 6,6,6,6,6, 6,6,6,6,6
11688, 6,6,6,6,6, 7,6,6,6,3
11689, 3,6,1,6,6, 2,1,6,6,6
11690, 3,6,2,6,6, 3,6,2,6,6
11691, 3,6,2,6,6, 4,6,6,4,6
11692, 2,1,6,6,6,96,6,6,6,6
11693, 7,6,6,6,1, 2,1,6,6,6
11694, 5,6,6,6,6,99,6,6,6,6
11695, 2,1,6,6,6, 4,6,6,3,6
11696, 4,6,6,4,6, 5,6,6,6,6
11697, 6,6,6,6,6,96,6,6,6,6
11698, 4,6,6,4,6, 6,6,6,6,6
11699, 1,6,6,6,6, 2,2,6,6,6
11700, 6,6,6,6,6, 4,6,6,3,6
11701, 2,1,6,6,6, 4,6,6,3,6
11702, 2,1,6,6,6, 1,6,6,6,6
11703, 7,6,6,6,1, 7,6,6,6,4
11704, 1,6,6,6,6, 1,6,6,6,6
11705, 4,6,6,3,6,96,6,6,6,6
11706, 7,6,6,6,3,96,6,6,6,6
11707, 6,6,6,6,6, 2,1,6,6,6
11708, 4,6,6,3,6,96,6,6,6,6
11709, 2,1,6,6,6,96,6,6,6,6
11710, 4,6,6,4,6, 2,1,6,6,6
11711, 4,6,6,3,6,96,6,6,6,6
11712, 7,6,6,6,3, 7,6,6,6,3
11713, 7,6,6,6,3, 7,6,6,6,3
11714, 2,2,6,6,6, 2,2,6,6,6
11715, 1,6,6,6,6, 2,1,6,6,6
11716, 4,6,6,2,6, 1,6,6,6,6
11717, 3,6,2,6,6,96,6,6,6,6
11718, 1,6,6,6,6,96,6,6,6,6
11719, 4,6,6,2,6, 2,1,6,6,6
11720, 1,6,6,6,6,96,6,6,6,6
11721, 1,6,6,6,6,96,6,6,6,6
11722, 2,2,6,6,6, 3,6,2,6,6
11723, 1,6,6,6,6,96,6,6,6,6
11724, 3,6,2,6,6,96,6,6,6,6
11725, 2,1,6,6,6, 3,6,2,6,6
11726, 1,6,6,6,6,96,6,6,6,6
11727, 2,1,6,6,6,96,6,6,6,6
11728, 6,6,6,6,6, 2,1,6,6,6
11729, 6,6,6,6,6, 6,6,6,6,6
11730, 1,6,6,6,6, 1,6,6,6,6
11731, 3,6,1,6,6, 6,6,6,6,6
11732, 3,6,1,6,6, 2,1,6,6,6
11733, 3,6,1,6,6,97,6,6,6,6
11734, 4,6,6,3,6, 6,6,6,6,6
11735, 1,6,6,6,6, 2,1,6,6,6
11736, 3,6,1,6,6, 1,6,6,6,6
11737,99,6,6,6,6, 6,6,6,6,6
11738, 2,1,6,6,6,96,6,6,6,6
11739, 6,6,6,6,6, 6,6,6,6,6
11740, 4,6,6,3,6, 2,1,6,6,6
11741, 4,6,6,4,6, 1,6,6,6,6
11742, 7,6,6,6,3, 5,6,6,6,6
11743, 5,6,6,6,6,96,6,6,6,6
11744, 2,1,6,6,6, 2,1,6,6,6
11745, 4,6,6,4,6, 2,1,6,6,6
11746, 2,1,6,6,6,96,6,6,6,6
11747, 2,2,6,6,6,96,6,6,6,6
11748, 2,1,6,6,6, 1,6,6,6,6
11749, 3,6,1,6,6, 4,6,6,4,6
11750, 2,1,6,6,6, 2,1,6,6,6
11751, 6,6,6,6,6,96,6,6,6,6
11752, 3,6,2,6,6,96,6,6,6,6
11753, 2,1,6,6,6, 2,1,6,6,6
11754, 4,6,6,2,6,96,6,6,6,6
11755, 2,2,6,6,6, 3,6,2,6,6
11756, 1,6,6,6,6,96,6,6,6,6
11757, 6,6,6,6,6, 4,6,6,3,6
11758, 2,1,6,6,6,97,6,6,6,6
11759, 4,6,6,3,6, 5,6,6,6,6
11760, 1,6,6,6,6, 2,1,6,6,6
11761,99,6,6,6,6,99,6,6,6,6
11762, 4,6,6,4,6, 4,6,6,4,6
11763, 7,6,6,6,3, 6,6,6,6,6
11764, 1,6,6,6,6,96,6,6,6,6
11765, 6,6,6,6,6,96,6,6,6,6
11766, 2,1,6,6,6, 6,6,6,6,6
11767, 7,6,6,6,4,96,6,6,6,6
11768, 6,6,6,6,6, 4,6,6,4,6
11769, 6,6,6,6,6,96,6,6,6,6
11770, 6,6,6,6,6,97,6,6,6,6
11771, 6,6,6,6,6,96,6,6,6,6
11772, 4,6,6,2,6, 2,1,6,6,6
11773, 6,6,6,6,6, 6,6,6,6,6
11774, 6,6,6,6,6, 4,6,6,2,6
11775, 2,1,6,6,6,96,6,6,6,6
11776, 4,6,6,3,6, 2,1,6,6,6
11777, 2,1,6,6,6, 4,6,6,7,6
11778, 6,6,6,6,6, 5,6,6,6,6
11779, 1,6,6,6,6, 1,6,6,6,6
11780, 3,6,1,6,6, 6,6,6,6,6
11781, 2,1,6,6,6, 2,1,6,6,6
11782, 6,6,6,6,6,96,6,6,6,6
11783, 2,1,6,6,6, 2,1,6,6,6
11784, 1,6,6,6,6,97,6,6,6,6
11785, 4,6,6,4,6, 2,1,6,6,6
11786, 5,6,6,6,6,96,6,6,6,6
11787, 4,6,6,2,6,96,6,6,6,6
11788, 5,6,6,6,6,96,6,6,6,6
11789, 5,6,6,6,6, 7,6,6,6,7
11790, 3,6,2,6,6,96,6,6,6,6
11791, 1,6,6,6,6, 1,6,6,6,6
11792, 2,1,6,6,6, 4,6,6,4,6
11793, 2,1,6,6,6, 2,1,6,6,6
11794, 2,1,6,6,6,96,6,6,6,6
11795, 2,1,6,6,6,96,6,6,6,6
11796, 6,6,6,6,6,96,6,6,6,6
11797, 2,1,6,6,6,96,6,6,6,6
11798, 3,6,2,6,6,96,6,6,6,6
11799, 4,6,6,3,6, 6,6,6,6,6
11800, 4,6,6,1,6,96,6,6,6,6
11801, 6,6,6,6,6,96,6,6,6,6
11802, 4,6,6,3,6, 6,6,6,6,6
11803, 6,6,6,6,6,96,6,6,6,6
11804, 4,6,6,3,6, 2,1,6,6,6
11805, 1,6,6,6,6,96,6,6,6,6
11806, 1,6,6,6,6,96,6,6,6,6
11807, 1,6,6,6,6, 2,1,6,6,6
11808, 7,6,6,6,3, 6,6,6,6,6
11809, 1,6,6,6,6,97,6,6,6,6
11810, 6,6,6,6,6, 6,6,6,6,6
11811, 2,1,6,6,6,96,6,6,6,6
11812, 4,6,6,3,6, 7,6,6,6,2
11813, 6,6,6,6,6, 6,6,6,6,6
11814, 2,2,6,6,6, 2,1,6,6,6
11815, 1,6,6,6,6, 1,6,6,6,6
11816, 2,1,6,6,6,96,6,6,6,6
11817, 3,6,1,6,6, 3,6,1,6,6
11818, 6,6,6,6,6, 6,6,6,6,6
11819, 2,1,6,6,6,96,6,6,6,6
11820,99,6,6,6,1,96,6,6,6,6
11821, 6,6,6,6,6, 3,6,2,6,6
11822, 6,6,6,6,6, 6,6,6,6,6
11823, 1,6,6,6,6,96,6,6,6,6
11824, 6,6,6,6,6, 6,6,6,6,6
11825, 1,6,6,6,6,96,6,6,6,6
11826, 4,6,6,2,6, 2,1,6,6,6
11827, 6,6,6,6,6, 6,6,6,6,6
11828, 6,6,6,6,6,96,6,6,6,6
11829, 2,1,6,6,6, 2,1,6,6,6
11830, 2,1,6,6,6, 2,1,6,6,6
11831, 4,6,6,3,6, 2,1,6,6,6
11832, 5,6,6,6,6, 3,6,2,6,6
11833, 2,2,6,6,6, 6,6,6,6,6
11834, 1,6,6,6,6,96,6,6,6,6
11835, 2,1,6,6,6, 4,6,6,7,6
11836, 1,6,6,6,6,97,6,6,6,6
11837, 2,1,6,6,6, 2,1,6,6,6
11838, 4,6,6,3,6, 2,1,6,6,6
11839, 4,6,6,3,6, 6,6,6,6,6
11840, 4,6,6,4,6, 3,6,2,6,6
11841, 1,6,6,6,6,96,6,6,6,6
11842, 7,6,6,6,3, 6,6,6,6,6
11843, 2,1,6,6,6, 6,6,6,6,6
11844, 4,6,6,4,6, 4,6,6,3,6
11845, 6,6,6,6,6, 2,1,6,6,6
11846, 6,6,6,6,6, 6,6,6,6,6
11847, 6,6,6,6,6, 6,6,6,6,6
11848, 4,6,6,3,6,96,6,6,6,6
11849, 4,6,6,4,6, 6,6,6,6,6
11850, 4,6,6,1,6, 2,1,6,6,6
11851, 2,1,6,6,6, 6,6,6,6,6
11852, 4,6,6,3,6,96,6,6,6,6
11853, 2,1,6,6,6, 6,6,6,6,6
11854, 6,6,6,6,6, 7,6,6,6,3
11855, 1,6,6,6,6,96,6,6,6,6
11856, 4,6,6,4,6,97,6,6,6,6
11857, 4,6,6,3,6, 6,6,6,6,6
11858, 4,6,6,3,6,96,6,6,6,6
11859, 2,1,6,6,6, 3,6,1,6,6
11860, 4,6,6,3,6, 2,1,6,6,6
11861, 1,6,6,6,6,96,6,6,6,6
11862, 5,6,6,6,6, 6,6,6,6,6
11863, 2,1,6,6,6, 4,6,6,4,6
11864, 2,1,6,6,6, 2,1,6,6,6
11865, 7,6,6,6,2, 7,6,6,6,3
11866, 2,1,6,6,6, 2,2,6,6,6
11867, 1,6,6,6,6,96,6,6,6,6
11868, 7,6,6,6,3, 6,6,6,6,6
11869, 3,6,2,6,6, 6,6,6,6,6
11870, 2,1,6,6,6, 6,6,6,6,6
11871, 3,6,2,6,6,96,6,6,6,6
11872, 2,1,6,6,6,96,6,6,6,6
11873, 2,1,6,6,6, 2,1,6,6,6
11874, 1,6,6,6,6,96,6,6,6,6
11875, 7,6,6,6,3, 6,6,6,6,6
11876, 3,6,1,6,6, 4,6,6,3,6
11877, 4,6,6,3,6, 3,6,1,6,6
11878, 2,2,6,6,6, 6,6,6,6,6
11879, 1,6,6,6,6,96,6,6,6,6
11880, 2,1,6,6,6, 3,6,2,6,6
11881, 5,6,6,6,6,97,6,6,6,6
11882, 7,6,6,6,3,96,6,6,6,6
11883, 1,6,6,6,6,96,6,6,6,6
11884, 2,1,6,6,6,96,6,6,6,6
11885, 1,6,6,6,6,96,6,6,6,6
11886, 2,1,6,6,6,96,6,6,6,6
11887, 4,6,6,4,6, 4,6,6,4,6
11888, 1,6,6,6,6,96,6,6,6,6
11889, 7,6,6,6,4, 7,6,6,6,4
11890, 2,1,6,6,6,96,6,6,6,6
11891, 1,6,6,6,6, 1,6,6,6,6
11892, 3,6,2,6,6,97,6,6,6,6
11893, 3,6,1,6,6, 5,6,6,6,6
11894, 2,1,6,6,6, 6,6,6,6,6
11895, 1,6,6,6,6,96,6,6,6,6
11896, 6,6,6,6,6, 7,6,6,6,3
11897, 6,6,6,6,6, 7,6,6,6,3
11898, 1,6,6,6,6,96,6,6,6,6
11899, 6,6,6,6,6,96,6,6,6,6
11900, 4,6,6,4,6,96,6,6,6,6
11901, 6,6,6,6,6, 4,6,6,3,6
11902, 6,6,6,6,6, 4,6,6,1,6
11903, 6,6,6,6,6, 7,6,6,6,3
11904, 5,6,6,6,6, 5,6,6,6,6
11905, 2,1,6,6,6, 4,6,6,4,6
11906, 6,6,6,6,6,96,6,6,6,6
11907, 2,1,6,6,6, 6,6,6,6,6
11908, 2,1,6,6,6, 2,1,6,6,6
11909, 4,6,6,2,6, 3,6,2,6,6
11910, 1,6,6,6,6,96,6,6,6,6
11911, 4,6,6,3,6, 1,6,6,6,6
11912, 4,6,6,4,6, 6,6,6,6,6
11913, 3,6,1,6,6, 3,6,2,6,6
11914, 4,6,6,4,6, 6,6,6,6,6
11915, 2,7,6,6,6, 6,6,6,6,6
11916, 6,6,6,6,6, 6,6,6,6,6
11917, 7,6,6,6,1, 4,6,6,3,6
11918, 2,1,6,6,6, 4,6,6,4,6
11919, 5,6,6,6,6, 6,6,6,6,6
11920, 2,1,6,6,6,96,6,6,6,6
11921, 6,6,6,6,6, 4,6,6,4,6
11922, 1,6,6,6,6, 1,6,6,6,6
11923, 4,6,6,2,6, 4,6,6,7,6
11924, 5,6,6,6,6, 4,6,6,7,6
11925, 1,6,6,6,6,96,6,6,6,6
11926, 1,6,6,6,6, 2,1,6,6,6
11927, 4,6,6,4,6, 3,6,2,6,6
11928, 6,6,6,6,6, 3,6,2,6,6
11929, 1,6,6,6,6,96,6,6,6,6
11930, 6,6,6,6,6, 2,1,6,6,6
11931, 2,1,6,6,6, 2,1,6,6,6
11932, 4,6,6,7,6, 6,6,6,6,6
11933, 2,1,6,6,6, 2,1,6,6,6
11934, 4,6,6,3,6, 5,6,6,6,6
11935, 4,6,6,3,6,99,6,6,6,6
11936, 2,1,6,6,6, 2,2,6,6,6
11937, 7,6,6,6,3,96,6,6,6,6
11938, 4,6,6,4,6,97,6,6,6,6
11939, 1,6,6,6,6,96,6,6,6,6
11940, 1,6,6,6,6, 6,6,6,6,6
11941, 3,6,1,6,6, 4,6,6,2,6
11942, 2,1,6,6,6,96,6,6,6,6
11943, 6,6,6,6,6, 2,1,6,6,6
11944, 6,6,6,6,6, 4,6,6,3,6
11945, 4,6,6,3,6,96,6,6,6,6
11946, 1,6,6,6,6, 6,6,6,6,6
11947, 7,6,6,6,3, 3,6,2,6,6
11948, 2,1,6,6,6,97,6,6,6,6
11949, 4,6,6,4,6, 1,6,6,6,6
11950, 2,1,6,6,6,96,6,6,6,6
11951, 2,1,6,6,6,96,6,6,6,6
11952, 2,1,6,6,6, 2,2,6,6,6
11953, 4,6,6,2,6,96,6,6,6,6
11954, 4,6,6,1,6, 4,6,6,3,6
11955, 1,6,6,6,6, 1,6,6,6,6
11956, 4,6,6,2,6,96,6,6,6,6
11957, 1,6,6,6,6,96,6,6,6,6
11958, 1,6,6,6,6,96,6,6,6,6
11959, 3,6,2,6,6, 4,6,6,4,6
11960, 4,6,6,4,6, 6,6,6,6,6
11961, 2,2,6,6,6,96,6,6,6,6
11962, 4,6,6,3,6, 2,1,6,6,6
11963, 4,6,6,4,6, 7,6,6,6,3
11964, 2,1,6,6,6,96,6,6,6,6
11965, 6,6,6,6,6,96,6,6,6,6
11966, 6,6,6,6,6, 4,6,6,2,6
11967, 2,1,6,6,6, 2,1,6,6,6
11968, 2,1,6,6,6,96,6,6,6,6
11969, 4,6,6,4,6, 3,6,1,6,6
11970, 6,6,6,6,6, 4,6,6,3,6
11971, 1,6,6,6,6,96,6,6,6,6
11972, 2,1,6,6,6, 2,1,6,6,6
11973, 1,6,6,6,6,96,6,6,6,6
11974, 4,6,6,2,6,96,6,6,6,6
11975, 6,6,6,6,6,96,6,6,6,6
11976, 6,6,6,6,6,96,6,6,6,6
11977, 4,6,6,3,6,96,6,6,6,6
11978, 2,2,6,6,6, 1,6,6,6,6
11979, 4,6,6,7,6,96,6,6,6,6
11980, 4,6,6,3,6,96,6,6,6,6
11981, 1,6,6,6,6, 1,6,6,6,6
11982, 4,6,6,3,6, 7,6,6,6,3
11983, 6,6,6,6,6, 7,6,6,6,2
11984, 7,6,6,6,3,96,6,6,6,6
11985, 7,6,6,6,3, 7,6,6,6,3
11986, 1,6,6,6,6,96,6,6,6,6
11987, 3,6,1,6,6,96,6,6,6,6
11988, 6,6,6,6,6, 6,6,6,6,6
11989, 2,1,6,6,6, 2,1,6,6,6
11990, 4,6,6,2,6, 1,6,6,6,6
11991, 7,6,6,6,3,96,6,6,6,6
11992, 3,6,2,6,6, 4,6,6,3,6
11993, 4,6,6,3,6,96,6,6,6,6
11994, 7,6,6,6,4, 6,6,6,6,6
11995, 6,6,6,6,6, 6,6,6,6,6
11996, 2,1,6,6,6, 1,6,6,6,6
11997, 4,6,6,3,6,96,6,6,6,6
11998, 6,6,6,6,6, 4,6,6,3,6
11999, 7,6,6,6,4,96,6,6,6,6
12000, 2,1,6,6,6,96,6,6,6,6
12001, 6,6,6,6,6,97,6,6,6,6
12002, 2,1,6,6,6,97,6,6,6,6
12003, 4,6,6,3,6, 3,6,1,6,6
12004, 6,6,6,6,6, 4,6,6,3,6
12005, 4,6,6,3,6, 4,6,6,4,6
12006, 4,6,6,3,6, 4,6,6,3,6
12007, 2,1,6,6,6,96,6,6,6,6
12008, 4,6,6,4,6, 1,6,6,6,6
12009, 1,6,6,6,6, 1,6,6,6,6
12010, 2,1,6,6,6, 2,1,6,6,6
12011, 6,6,6,6,6, 6,6,6,6,6
12012, 2,1,6,6,6,97,6,6,6,6
12013, 2,1,6,6,6,96,6,6,6,6
12014, 1,6,6,6,6,96,6,6,6,6
12015, 4,6,6,3,6,96,6,6,6,6
12016, 1,6,6,6,6,96,6,6,6,6
12017, 6,6,6,6,6,96,6,6,6,6
12018,99,6,6,6,6,96,6,6,6,6
12019, 1,6,6,6,6, 1,6,6,6,6
12020, 4,6,6,3,6, 4,6,6,4,6
12021, 4,6,6,4,6,96,6,6,6,6
12022, 4,6,6,4,6,96,6,6,6,6
12023, 2,1,6,6,6,96,6,6,6,6
12024, 2,1,6,6,6,96,6,6,6,6
12025, 5,6,6,6,6, 7,6,6,6,3
12026, 5,6,6,6,6,96,6,6,6,6
12027, 1,6,6,6,6, 5,6,6,6,6
12028, 5,6,6,6,6, 6,6,6,6,6
12029, 2,1,6,6,6, 2,1,6,6,6
12030, 3,6,2,6,6, 1,6,6,6,6
12031, 1,6,6,6,6,96,6,6,6,6
12032, 1,6,6,6,6, 1,6,6,6,6
12033, 4,6,6,4,6, 2,1,6,6,6
12034, 2,1,6,6,6, 4,6,6,3,6
12035, 6,6,6,6,6, 4,6,6,4,6
12036, 6,6,6,6,6, 4,6,6,4,6
12037, 4,6,6,2,6, 6,6,6,6,6
12038, 1,6,6,6,6,96,6,6,6,6
12039, 6,6,6,6,6, 6,6,6,6,6
12040, 6,6,6,6,6, 4,6,6,3,6
12041, 2,1,6,6,6,96,6,6,6,6
12042, 7,6,6,6,3, 7,6,6,6,3
12043, 4,6,6,3,6, 1,6,6,6,6
12044, 4,6,6,7,6, 2,1,6,6,6
12045, 6,6,6,6,6, 4,6,6,2,6
12046, 5,6,6,6,6, 1,6,6,6,6
12047, 2,1,6,6,6, 5,6,6,6,6
12048, 6,6,6,6,6,96,6,6,6,6
12049, 5,6,6,6,6, 5,6,6,6,6
12050, 1,6,6,6,6,96,6,6,6,6
12051, 6,6,6,6,6, 2,1,6,6,6
12052, 1,6,6,6,6, 1,6,6,6,6
12053, 2,1,6,6,6,96,6,6,6,6
12054, 4,6,6,3,6, 1,6,6,6,6
12055, 4,6,6,2,6,96,6,6,6,6
12056, 1,6,6,6,6,96,6,6,6,6
12057, 2,1,6,6,6, 2,1,6,6,6
12058, 2,1,6,6,6, 2,1,6,6,6
12059, 2,1,6,6,6, 3,6,1,6,6
12060, 1,6,6,6,6,96,6,6,6,6
12061, 6,6,6,6,6, 6,6,6,6,6
12062, 6,6,6,6,6, 4,6,6,4,6
12063, 4,6,6,4,6, 3,6,2,6,6
12064, 1,6,6,6,6,96,6,6,6,6
12065, 1,6,6,6,6, 2,1,6,6,6
12066, 6,6,6,6,6, 4,6,6,4,6
12067, 1,6,6,6,6, 3,6,2,6,6
12068, 2,1,6,6,6,96,6,6,6,6
12069, 5,6,6,6,6, 3,6,2,6,6
12070, 4,6,6,4,6, 4,6,6,3,6
12071, 1,6,6,6,6,96,6,6,6,6
12072, 1,6,6,6,6, 1,6,6,6,6
12073, 6,6,6,6,6, 7,6,6,6,1
12074, 7,6,6,6,1, 6,6,6,6,6
12075, 1,6,6,6,6, 2,7,6,6,6
12076, 5,6,6,6,6,96,6,6,6,6
12077,99,6,6,6,1, 1,6,6,6,6
12078, 3,6,2,6,6, 2,1,6,6,6
12079, 2,1,6,6,6,96,6,6,6,6
12080, 4,6,6,4,6, 6,6,6,6,6
12081, 2,7,6,6,6, 5,6,6,6,6
12082, 4,6,6,3,6, 6,6,6,6,6
12083, 2,2,6,6,6, 1,6,6,6,6
12084, 6,6,6,6,6, 4,6,6,3,6
12085, 4,6,6,4,6, 5,6,6,6,6
12086, 6,6,6,6,6,96,6,6,6,6
12087, 7,6,6,6,1, 7,6,6,6,1
12088, 2,1,6,6,6, 2,2,6,6,6
12089, 7,6,6,6,1, 6,6,6,6,6
12090, 2,1,6,6,6,96,6,6,6,6
12091, 6,6,6,6,6,96,6,6,6,6
12092, 2,1,6,6,6,96,6,6,6,6
12093, 6,6,6,6,6, 2,1,6,6,6
12094, 6,6,6,6,6, 6,6,6,6,6
12095, 1,6,6,6,6, 4,6,6,3,6
12096, 2,1,6,6,6,96,6,6,6,6
12097, 5,6,6,6,6,96,6,6,6,6
12098, 2,1,6,6,6, 4,6,6,3,6
12099, 1,6,6,6,6, 1,6,6,6,6
12100, 4,6,6,3,6,96,6,6,6,6
12101, 3,6,1,6,6, 5,6,6,6,6
12102, 7,6,6,6,3,96,6,6,6,6
12103, 6,6,6,6,6, 6,6,6,6,6
12104, 6,6,6,6,6, 7,6,6,6,3
12105, 1,6,6,6,6,96,6,6,6,6
12106, 6,6,6,6,6,96,6,6,6,6
12107, 3,6,1,6,6,96,6,6,6,6
12108, 6,6,6,6,6, 1,6,6,6,6
12109, 4,6,6,4,6, 6,6,6,6,6
12110, 2,1,6,6,6, 2,1,6,6,6
12111, 2,1,6,6,6,96,6,6,6,6
12112, 2,1,6,6,6,96,6,6,6,6
12113, 6,6,6,6,6, 7,6,6,6,3
12114, 4,6,6,3,6, 6,6,6,6,6
12115, 6,6,6,6,6, 2,1,6,6,6
12116, 6,6,6,6,6,96,6,6,6,6
12117, 4,6,6,3,6, 4,6,6,3,6
12118, 3,6,1,6,6, 2,1,6,6,6
12119, 6,6,6,6,6,96,6,6,6,6
12120, 4,6,6,3,6, 4,6,6,3,6
12121, 2,1,6,6,6, 2,1,6,6,6
12122, 1,6,6,6,6, 2,7,6,6,6
12123, 6,6,6,6,6,96,6,6,6,6
12124, 7,6,6,6,1,96,6,6,6,6
